key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,latitude,longitude,location,latitude_stadium,longitude_stadium
468,WC-1994,1994 FIFA World Cup,M-1994-04,Italy v Republic of Ireland,group stage,Group E,1,0,0,0,6/18/1994,16:00,S-184,Giants Stadium,East Rutherford,United States,T-39,Italy,ITA,T-58,Republic of Ireland,IRL,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",-33.8431422,151.06764442523178
469,WC-1994,1994 FIFA World Cup,M-1994-05,Colombia v Romania,group stage,Group A,1,0,0,0,6/18/1994,16:30,S-187,Rose Bowl,Pasadena,United States,T-15,Colombia,COL,T-59,Romania,ROU,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.129546,-86.90472
470,WC-1994,1994 FIFA World Cup,M-1994-06,Belgium v Morocco,group stage,Group F,1,0,0,0,6/19/1994,12:30,S-186,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-45,Morocco,MAR,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",28.5392,-81.4027
471,WC-1994,1994 FIFA World Cup,M-1994-07,Norway v Mexico,group stage,Group E,1,0,0,0,6/19/1994,16:00,S-190,RFK Stadium,"Washington, D.C.",United States,T-51,Norway,NOR,T-44,Mexico,MEX,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.88976815,-76.97188307280501
472,WC-1994,1994 FIFA World Cup,M-1994-08,Cameroon v Sweden,group stage,Group B,1,0,0,0,6/19/1994,16:30,S-187,Rose Bowl,Pasadena,United States,T-11,Cameroon,CMR,T-72,Sweden,SWE,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,39.7837304,-100.445882,"39.7837304,-100.445882",38.129546,-86.90472
473,WC-1994,1994 FIFA World Cup,M-1994-09,Brazil v Russia,group stage,Group B,1,0,0,0,6/20/1994,13:00,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-60,Russia,RUS,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",37.43453005,-122.16116296732366
474,WC-1994,1994 FIFA World Cup,M-1994-10,Netherlands v Saudi Arabia,group stage,Group F,1,0,0,0,6/20/1994,19:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-46,Netherlands,NLD,T-61,Saudi Arabia,SAU,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.88976815,-76.97188307280501
475,WC-1994,1994 FIFA World Cup,M-1994-11,Argentina v Greece,group stage,Group D,1,0,0,0,6/21/1994,12:30,S-185,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-31,Greece,GRC,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",42.0917,-71.2642
476,WC-1994,1994 FIFA World Cup,M-1994-12,Germany v Spain,group stage,Group C,1,0,0,0,6/21/1994,15:00,S-182,Soldier Field,Chicago,United States,T-29,Germany,DEU,T-71,Spain,ESP,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,39.7837304,-100.445882,"39.7837304,-100.445882",41.86245145,-87.61671514704074
477,WC-1994,1994 FIFA World Cup,M-1994-13,Nigeria v Bulgaria,group stage,Group D,1,0,0,0,6/21/1994,18:30,S-183,Cotton Bowl,Dallas,United States,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",30.5910197,-97.4237393
478,WC-1994,1994 FIFA World Cup,M-1994-14,Romania v Switzerland,group stage,Group A,1,0,0,0,6/22/1994,16:00,S-188,Pontiac Silverdome,Pontiac,United States,T-59,Romania,ROU,T-73,Switzerland,CHE,5,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",42.637967200000006,-83.25768397818007
479,WC-1994,1994 FIFA World Cup,M-1994-15,United States v Colombia,group stage,Group A,1,0,0,0,6/22/1994,16:30,S-187,Rose Bowl,Pasadena,United States,T-80,United States,USA,T-15,Colombia,COL,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.129546,-86.90472
480,WC-1994,1994 FIFA World Cup,M-1994-16,Italy v Norway,group stage,Group E,1,0,0,0,6/23/1994,16:00,S-184,Giants Stadium,East Rutherford,United States,T-39,Italy,ITA,T-51,Norway,NOR,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",-33.8431422,151.06764442523178
481,WC-1994,1994 FIFA World Cup,M-1994-17,South Korea v Bolivia,group stage,Group C,1,0,0,0,6/23/1994,19:30,S-185,Foxboro Stadium,Foxborough,United States,T-69,South Korea,KOR,T-07,Bolivia,BOL,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,39.7837304,-100.445882,"39.7837304,-100.445882",42.0917,-71.2642
482,WC-1994,1994 FIFA World Cup,M-1994-18,Mexico v Republic of Ireland,group stage,Group E,1,0,0,0,6/24/1994,12:30,S-186,Citrus Bowl,Orlando,United States,T-44,Mexico,MEX,T-58,Republic of Ireland,IRL,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",28.5392,-81.4027
483,WC-1994,1994 FIFA World Cup,M-1994-19,Brazil v Cameroon,group stage,Group B,1,0,0,0,6/24/1994,13:00,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-11,Cameroon,CMR,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",37.43453005,-122.16116296732366
484,WC-1994,1994 FIFA World Cup,M-1994-20,Sweden v Russia,group stage,Group B,1,0,0,0,6/24/1994,19:30,S-188,Pontiac Silverdome,Pontiac,United States,T-72,Sweden,SWE,T-60,Russia,RUS,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",42.637967200000006,-83.25768397818007
485,WC-1994,1994 FIFA World Cup,M-1994-21,Belgium v Netherlands,group stage,Group F,1,0,0,0,6/25/1994,12:30,S-186,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-46,Netherlands,NLD,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",28.5392,-81.4027
486,WC-1994,1994 FIFA World Cup,M-1994-22,Saudi Arabia v Morocco,group stage,Group F,1,0,0,0,6/25/1994,12:30,S-184,Giants Stadium,East Rutherford,United States,T-61,Saudi Arabia,SAU,T-45,Morocco,MAR,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",-33.8431422,151.06764442523178
487,WC-1994,1994 FIFA World Cup,M-1994-23,Argentina v Nigeria,group stage,Group D,1,0,0,0,6/25/1994,16:00,S-185,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-48,Nigeria,NGA,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",42.0917,-71.2642
488,WC-1994,1994 FIFA World Cup,M-1994-24,Bulgaria v Greece,group stage,Group D,1,0,0,0,6/26/1994,11:30,S-182,Soldier Field,Chicago,United States,T-10,Bulgaria,BGR,T-31,Greece,GRC,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",41.86245145,-87.61671514704074
489,WC-1994,1994 FIFA World Cup,M-1994-25,Switzerland v Colombia,group stage,Group A,1,0,0,0,6/26/1994,13:00,S-189,Stanford Stadium,Stanford,United States,T-73,Switzerland,CHE,T-15,Colombia,COL,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",37.43453005,-122.16116296732366
490,WC-1994,1994 FIFA World Cup,M-1994-26,United States v Romania,group stage,Group A,1,0,0,0,6/26/1994,13:00,S-187,Rose Bowl,Pasadena,United States,T-80,United States,USA,T-59,Romania,ROU,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.129546,-86.90472
491,WC-1994,1994 FIFA World Cup,M-1994-27,Bolivia v Spain,group stage,Group C,1,0,0,0,6/27/1994,15:00,S-182,Soldier Field,Chicago,United States,T-07,Bolivia,BOL,T-71,Spain,ESP,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",41.86245145,-87.61671514704074
492,WC-1994,1994 FIFA World Cup,M-1994-28,Germany v South Korea,group stage,Group C,1,0,0,0,6/27/1994,15:00,S-183,Cotton Bowl,Dallas,United States,T-29,Germany,DEU,T-69,South Korea,KOR,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",30.5910197,-97.4237393
493,WC-1994,1994 FIFA World Cup,M-1994-29,Italy v Mexico,group stage,Group E,1,0,0,0,6/28/1994,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-39,Italy,ITA,T-44,Mexico,MEX,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,39.7837304,-100.445882,"39.7837304,-100.445882",38.88976815,-76.97188307280501
494,WC-1994,1994 FIFA World Cup,M-1994-30,Republic of Ireland v Norway,group stage,Group E,1,0,0,0,6/28/1994,12:30,S-184,Giants Stadium,East Rutherford,United States,T-58,Republic of Ireland,IRL,T-51,Norway,NOR,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,39.7837304,-100.445882,"39.7837304,-100.445882",-33.8431422,151.06764442523178
495,WC-1994,1994 FIFA World Cup,M-1994-31,Russia v Cameroon,group stage,Group B,1,0,0,0,6/28/1994,13:00,S-189,Stanford Stadium,Stanford,United States,T-60,Russia,RUS,T-11,Cameroon,CMR,7,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",37.43453005,-122.16116296732366
496,WC-1994,1994 FIFA World Cup,M-1994-32,Brazil v Sweden,group stage,Group B,1,0,0,0,6/28/1994,16:00,S-188,Pontiac Silverdome,Pontiac,United States,T-09,Brazil,BRA,T-72,Sweden,SWE,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,39.7837304,-100.445882,"39.7837304,-100.445882",42.637967200000006,-83.25768397818007
497,WC-1994,1994 FIFA World Cup,M-1994-33,Belgium v Saudi Arabia,group stage,Group F,1,0,0,0,6/29/1994,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-06,Belgium,BEL,T-61,Saudi Arabia,SAU,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.88976815,-76.97188307280501
498,WC-1994,1994 FIFA World Cup,M-1994-34,Morocco v Netherlands,group stage,Group F,1,0,0,0,6/29/1994,12:30,S-186,Citrus Bowl,Orlando,United States,T-45,Morocco,MAR,T-46,Netherlands,NLD,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",28.5392,-81.4027
499,WC-1994,1994 FIFA World Cup,M-1994-35,Argentina v Bulgaria,group stage,Group D,1,0,0,0,6/30/1994,18:30,S-183,Cotton Bowl,Dallas,United States,T-03,Argentina,ARG,T-10,Bulgaria,BGR,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",30.5910197,-97.4237393
500,WC-1994,1994 FIFA World Cup,M-1994-36,Greece v Nigeria,group stage,Group D,1,0,0,0,6/30/1994,19:30,S-185,Foxboro Stadium,Foxborough,United States,T-31,Greece,GRC,T-48,Nigeria,NGA,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",42.0917,-71.2642
501,WC-1994,1994 FIFA World Cup,M-1994-37,Germany v Belgium,round of 16,not applicable,0,1,0,0,7/2/1994,12:00,S-182,Soldier Field,Chicago,United States,T-29,Germany,DEU,T-06,Belgium,BEL,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",41.86245145,-87.61671514704074
502,WC-1994,1994 FIFA World Cup,M-1994-38,Spain v Switzerland,round of 16,not applicable,0,1,0,0,7/2/1994,16:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-71,Spain,ESP,T-73,Switzerland,CHE,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.88976815,-76.97188307280501
503,WC-1994,1994 FIFA World Cup,M-1994-39,Saudi Arabia v Sweden,round of 16,not applicable,0,1,0,0,7/3/1994,12:00,S-183,Cotton Bowl,Dallas,United States,T-61,Saudi Arabia,SAU,T-72,Sweden,SWE,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",30.5910197,-97.4237393
504,WC-1994,1994 FIFA World Cup,M-1994-40,Romania v Argentina,round of 16,not applicable,0,1,0,0,7/3/1994,13:30,S-187,Rose Bowl,Pasadena,United States,T-59,Romania,ROU,T-03,Argentina,ARG,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.129546,-86.90472
505,WC-1994,1994 FIFA World Cup,M-1994-41,Netherlands v Republic of Ireland,round of 16,not applicable,0,1,0,0,7/4/1994,12:00,S-186,Citrus Bowl,Orlando,United States,T-46,Netherlands,NLD,T-58,Republic of Ireland,IRL,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",28.5392,-81.4027
506,WC-1994,1994 FIFA World Cup,M-1994-42,Brazil v United States,round of 16,not applicable,0,1,0,0,7/4/1994,12:30,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-80,United States,USA,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",37.43453005,-122.16116296732366
507,WC-1994,1994 FIFA World Cup,M-1994-43,Nigeria v Italy,round of 16,not applicable,0,1,0,0,7/5/1994,13:00,S-185,Foxboro Stadium,Foxborough,United States,T-48,Nigeria,NGA,T-39,Italy,ITA,3,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",42.0917,-71.2642
508,WC-1994,1994 FIFA World Cup,M-1994-44,Mexico v Bulgaria,round of 16,not applicable,0,1,0,0,7/5/1994,16:30,S-184,Giants Stadium,East Rutherford,United States,T-44,Mexico,MEX,T-10,Bulgaria,BGR,2,1,1,0,0,1,1,1ÃÂÃÂ3,1,3,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",-33.8431422,151.06764442523178
509,WC-1994,1994 FIFA World Cup,M-1994-45,Italy v Spain,quarter-finals,not applicable,0,1,0,0,7/9/1994,12:00,S-185,Foxboro Stadium,Foxborough,United States,T-39,Italy,ITA,T-71,Spain,ESP,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",42.0917,-71.2642
510,WC-1994,1994 FIFA World Cup,M-1994-46,Netherlands v Brazil,quarter-finals,not applicable,0,1,0,0,7/9/1994,14:30,S-183,Cotton Bowl,Dallas,United States,T-46,Netherlands,NLD,T-09,Brazil,BRA,5,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",30.5910197,-97.4237393
511,WC-1994,1994 FIFA World Cup,M-1994-47,Bulgaria v Germany,quarter-finals,not applicable,0,1,0,0,7/10/1994,12:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-29,Germany,DEU,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",-33.8431422,151.06764442523178
512,WC-1994,1994 FIFA World Cup,M-1994-48,Romania v Sweden,quarter-finals,not applicable,0,1,0,0,7/10/1994,12:30,S-189,Stanford Stadium,Stanford,United States,T-59,Romania,ROU,T-72,Sweden,SWE,4,2,2,0,0,1,1,4ÃÂÃÂ5,4,5,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",37.43453005,-122.16116296732366
513,WC-1994,1994 FIFA World Cup,M-1994-49,Bulgaria v Italy,semi-finals,not applicable,0,1,0,0,7/13/1994,16:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-39,Italy,ITA,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",-33.8431422,151.06764442523178
514,WC-1994,1994 FIFA World Cup,M-1994-50,Sweden v Brazil,semi-finals,not applicable,0,1,0,0,7/13/1994,16:30,S-187,Rose Bowl,Pasadena,United States,T-72,Sweden,SWE,T-09,Brazil,BRA,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.129546,-86.90472
515,WC-1994,1994 FIFA World Cup,M-1994-51,Sweden v Bulgaria,third-place match,not applicable,0,1,0,0,7/16/1994,12:30,S-187,Rose Bowl,Pasadena,United States,T-72,Sweden,SWE,T-10,Bulgaria,BGR,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.129546,-86.90472
516,WC-1994,1994 FIFA World Cup,M-1994-52,Brazil v Italy,final,not applicable,0,1,0,0,7/17/1994,12:30,S-187,Rose Bowl,Pasadena,United States,T-09,Brazil,BRA,T-39,Italy,ITA,0,0,0,0,0,1,1,3ÃÂÃÂ2,3,2,home team win,1,0,0,39.7837304,-100.445882,"39.7837304,-100.445882",38.129546,-86.90472
517,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,group stage,Group A,1,0,0,0,6/10/1998,17:30,S-048,stade de france,Saint-Denis,France,T-09,Brazil,BRA,T-62,Scotland,SCO,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
518,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,group stage,Group A,1,0,0,0,6/10/1998,21:00,S-043,Stade de la Mosson,Montpellier,France,T-45,Morocco,MAR,T-51,Norway,NOR,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",43.62202195,3.81208976421892
519,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,group stage,Group B,1,0,0,0,6/11/1998,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-39,Italy,ITA,T-13,Chile,CHL,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",44.8405,-0.5805
520,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,group stage,Group B,1,0,0,0,6/11/1998,21:00,S-051,toulouse stadium,Toulouse,France,T-11,Cameroon,CMR,T-05,Austria,AUT,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",43.5388097,1.3456493
521,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,group stage,Group D,1,0,0,0,6/12/1998,14:30,S-043,Stade de la Mosson,Montpellier,France,T-53,Paraguay,PRY,T-10,Bulgaria,BGR,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",43.62202195,3.81208976421892
522,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,group stage,Group C,1,0,0,0,6/12/1998,17:30,S-039,Stade FÃ©lix-Bollaert,Lens,France,T-61,Saudi Arabia,SAU,T-21,Denmark,DNK,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",50.43281,2.814987838461538
523,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,group stage,Group C,1,0,0,0,6/12/1998,21:00,S-042,Stade VÃ©lodrome,Marseille,France,T-28,France,FRA,T-68,South Africa,ZAF,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.26983495,5.395911664099216
524,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,group stage,Group D,1,0,0,0,6/13/1998,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-71,Spain,ESP,T-48,Nigeria,NGA,5,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",47.256004950000005,-1.524755249963072
525,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,group stage,Group E,1,0,0,0,6/13/1998,17:30,S-041,Gerland Stadium,Lyon,France,T-69,South Korea,KOR,T-44,Mexico,MEX,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",45.723776150000006,4.832254170853934
526,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,group stage,Group E,1,0,0,0,6/13/1998,21:00,S-048,stade de france,Saint-Denis,France,T-46,Netherlands,NLD,T-06,Belgium,BEL,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
527,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,group stage,Group H,1,0,0,0,6/14/1998,14:30,S-051,toulouse stadium,Toulouse,France,T-03,Argentina,ARG,T-42,Japan,JPN,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.5388097,1.3456493
528,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,group stage,Group F,1,0,0,0,6/14/1998,17:30,S-049,Stade Geoffroy-Guichard,Saint-ÃÂÃÂtienne,France,T-84,Yugoslavia,YUG,T-36,Iran,IRN,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",45.46075665,4.390093207379497
529,WC-1998,1998 FIFA World Cup,M-1998-13,Jamaica v Croatia,group stage,Group H,1,0,0,0,6/14/1998,21:00,S-039,Stade FÃ©lix-Bollaert,Lens,France,T-41,Jamaica,JAM,T-17,Croatia,HRV,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",50.43281,2.814987838461538
530,WC-1998,1998 FIFA World Cup,M-1998-14,England v Tunisia,group stage,Group G,1,0,0,0,6/15/1998,14:30,S-042,Stade VÃ©lodrome,Marseille,France,T-27,England,ENG,T-76,Tunisia,TUN,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.26983495,5.395911664099216
531,WC-1998,1998 FIFA World Cup,M-1998-15,Romania v Colombia,group stage,Group G,1,0,0,0,6/15/1998,17:30,S-041,Gerland Stadium,Lyon,France,T-59,Romania,ROU,T-15,Colombia,COL,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",45.723776150000006,4.832254170853934
532,WC-1998,1998 FIFA World Cup,M-1998-16,Germany v United States,group stage,Group F,1,0,0,0,6/15/1998,21:00,S-045,Parc des Princes,Paris,France,T-29,Germany,DEU,T-80,United States,USA,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",48.841363400000006,2.2530693162378235
533,WC-1998,1998 FIFA World Cup,M-1998-17,Scotland v Norway,group stage,Group A,1,0,0,0,6/16/1998,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-62,Scotland,SCO,T-51,Norway,NOR,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",44.8405,-0.5805
534,WC-1998,1998 FIFA World Cup,M-1998-18,Brazil v Morocco,group stage,Group A,1,0,0,0,6/16/1998,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-45,Morocco,MAR,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",47.256004950000005,-1.524755249963072
535,WC-1998,1998 FIFA World Cup,M-1998-19,Chile v Austria,group stage,Group B,1,0,0,0,6/17/1998,17:30,S-049,Stade Geoffroy-Guichard,Saint-ÃÂÃÂtienne,France,T-13,Chile,CHL,T-05,Austria,AUT,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",45.46075665,4.390093207379497
536,WC-1998,1998 FIFA World Cup,M-1998-20,Italy v Cameroon,group stage,Group B,1,0,0,0,6/17/1998,21:00,S-043,Stade de la Mosson,Montpellier,France,T-39,Italy,ITA,T-11,Cameroon,CMR,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.62202195,3.81208976421892
537,WC-1998,1998 FIFA World Cup,M-1998-21,South Africa v Denmark,group stage,Group C,1,0,0,0,6/18/1998,17:30,S-051,toulouse stadium,Toulouse,France,T-68,South Africa,ZAF,T-21,Denmark,DNK,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",43.5388097,1.3456493
538,WC-1998,1998 FIFA World Cup,M-1998-22,France v Saudi Arabia,group stage,Group C,1,0,0,0,6/18/1998,21:00,S-048,stade de france,Saint-Denis,France,T-28,France,FRA,T-61,Saudi Arabia,SAU,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
539,WC-1998,1998 FIFA World Cup,M-1998-23,Nigeria v Bulgaria,group stage,Group D,1,0,0,0,6/19/1998,17:30,S-045,Parc des Princes,Paris,France,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",48.841363400000006,2.2530693162378235
540,WC-1998,1998 FIFA World Cup,M-1998-24,Spain v Paraguay,group stage,Group D,1,0,0,0,6/19/1998,21:00,S-049,Stade Geoffroy-Guichard,Saint-ÃÂÃÂtienne,France,T-71,Spain,ESP,T-53,Paraguay,PRY,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",45.46075665,4.390093207379497
541,WC-1998,1998 FIFA World Cup,M-1998-25,Japan v Croatia,group stage,Group H,1,0,0,0,6/20/1998,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-42,Japan,JPN,T-17,Croatia,HRV,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",47.256004950000005,-1.524755249963072
